,Occupation,Family Type,Family Interest,House Type,Number Of Residents,Average Age,Distance To Nearest Tower [m],Number Of Phones,Number Of Computers,Number Of Tvs,Number Of Pets,Customer Happiness,Time Spend On YouTube [min],Time Spend On TikTok [min],Time Spend On Instagram [min],Time Spend On Spotify [min],Size of home [m2],Mobile Traffic
149,Student,Singles,Outdoor,Metal,2,43,64.26484704834209,2,1,1,1,4,19.468940292259777,7.471525310616975,5.351213843345635,22.615502704909364,0.39084327748163916,8.97612567281569
150,Nurse,Seniors,Outdoor,Tiles,2,35,78.35776234184108,2,1,1,1,7,20.973620712670332,10.589868327231057,6.928579705297657,13.859095143448613,0.5484457047756097,12.101427708488206
151,Firefighter,Family,Sporty,Concrete,2,57,48.89613867006616,2,1,1,1,8,7.895405574449287,2.146195801781107,1.7248395102921579,12.664326145954034,0.5086066667090156,9.3923759027523
152,Data Scientist,Couple,Travelling,Glas,3,51,64.07804624650271,3,1,1,1,8,7.48760451795782,7.583796971093804,14.710783206252641,20.45981179053842,0.4602343100766108,11.583804460328778
153,Teacher,Couple,Travelling,Glas,2,46,23.16479213924292,3,2,1,0,10,23.802120659106613,9.954619838053473,10.32314890985798,79.48928262338941,0.18500852537199955,10.463702565254039
154,Nurse,Couple,Musical,Wood,2,52,71.90466403659134,1,2,1,1,8,11.439619554005453,3.4353293843420323,3.552673664714583,10.039695293664627,0.3920147334010693,11.595718882729077
155,Data Scientist,Couple,Crafty,Wood,2,46,39.770863460872576,2,1,1,1,5,12.990779940775383,14.989974396737312,10.895649005264334,11.517576284826166,0.5311314569781121,6.29564547810487
156,Firefighter,Singles,Sporty,Tiles,2,57,42.500615851809734,3,1,1,1,10,10.851007578260123,7.418961467133638,31.315792019617675,32.786855353489294,0.5766569292171766,14.100986067501022
157,Salesman,Seniors,Outdoor,Wood,2,35,67.53097137793584,3,2,1,1,8,29.191518945566813,16.80437099204003,4.634454076058707,25.05483237255935,0.48081274083770553,12.212275168958096
158,Salesman,Seniors,Sporty,Wood,2,35,50.127633631112566,2,1,1,1,8,17.13450547367613,10.594407046139763,27.790205832486645,36.20695221288138,0.6432852323412732,11.845029623815966
159,Firefighter,Singles,Sporty,Concrete,3,38,52.21988285852226,3,1,1,1,10,17.739311929852867,9.076203217679643,7.015552716254183,10.795055106906442,0.7277040017871527,15.816730373927758
160,Data Scientist,Family,Sporty,Glas,2,52,35.98118493413772,2,1,1,1,8,12.230191333831371,4.313800275059143,4.5051968403874545,23.24682320814676,0.3636459412283434,6.12367220012246
161,Salesman,Seniors,Sporty,Wood,2,51,81.36631291865433,3,1,2,0,8,13.96395477594462,10.417971359868131,9.271596047274294,11.24792886319197,0.46682489288901774,11.223558040885617
162,Student,Couple,Sporty,Glas,3,45,111.06264542894841,2,1,1,1,9,19.08006392595282,15.831047536880757,9.976242632143862,28.490377820631508,0.45145538207612335,14.71506251517721
163,Nurse,Family,Sporty,Concrete,1,54,59.725659904560985,2,0,1,0,8,10.534423255005187,5.103809697379667,4.508845471239534,9.32027720417758,0.4524180112729467,6.702885444662856
164,Salesman,Seniors,Sporty,Metal,1,40,63.82727231504084,3,1,1,1,7,17.949018576017878,23.157842164495186,18.8922043576806,37.809058362609015,0.5193022462217408,8.859205491121177
165,Salesman,Seniors,Crafty,Wood,2,53,48.97663103518512,4,1,1,1,8,14.407905830398352,10.664465235467853,12.61494786620308,15.178153185141277,0.6968620958863894,8.848832843104784
166,Student,Seniors,Travelling,Wood,3,52,40.9758308335108,2,2,1,0,10,12.798950243943601,4.316611603767258,6.010468290997095,19.198873534656638,0.3803846621454658,14.325732693984087
167,Firefighter,Family,Gaming,Concrete,1,55,50.481301701064346,2,1,1,0,8,2.996264834683509,2.781002169594197,3.408575899969844,5.954813606605528,0.4168067718690094,7.874743471417852
168,Nurse,Singles,Gaming,Wood,3,49,95.02703561221708,2,1,1,1,8,6.679971161649755,34.28244222939386,17.445449723283907,49.000114333339454,0.6196919307947594,10.35847234677965
169,Nurse,Singles,Musical,Glas,2,50,64.60022873579088,2,1,1,0,8,14.511867435059427,5.507065592996816,9.40708820044405,28.217790330457213,0.3844828972713247,9.330588637084645
170,Teacher,Family,Travelling,Glas,2,49,42.9775063979732,3,1,1,0,7,22.491107310924864,8.99783506337679,26.93484268918581,21.407902717253368,0.3433420693483312,9.849355062307923
171,Nurse,Family,Musical,Metal,2,56,60.920373652687346,3,1,1,0,8,16.68469019467263,9.06134664366552,18.924885976275537,13.379677689157003,0.4638443632969015,12.709042216555373
172,Student,Singles,Crafty,Concrete,2,43,80.64729388996011,2,1,0,1,8,23.527205475211517,17.818121480420427,6.006322336269378,45.56499015413168,0.25746575079378964,12.564092799418836
173,Teacher,Couple,Gaming,Concrete,2,49,63.15615551635267,2,1,1,1,8,5.1499945237431275,11.459676908227701,2.869840249244623,8.849461014341323,0.575637762893237,12.278030867199776
174,Teacher,Family,Gaming,Concrete,1,58,50.00966898343385,2,1,1,1,8,10.613093581913418,2.6014286071600425,4.3823282987996715,4.39772097573476,0.3983730803004515,10.277746496503596
175,Nurse,Singles,Sporty,Tiles,3,49,69.42511397132462,3,1,2,1,6,17.35760791213368,14.842940461815308,15.918520842165524,17.37778513763467,0.6906503507673274,11.66584915105117
176,Data Scientist,Couple,Crafty,Glas,2,56,55.285341872816005,3,1,1,0,8,9.718124209444504,5.857924792782421,7.606758018647834,31.648301037253418,0.26693556521919953,7.626235545551326
177,Teacher,Family,Sporty,Glas,2,52,43.69216970276039,1,1,1,1,8,18.17307302085059,5.837270036528678,11.335699800367466,21.340220653697635,0.2191661909140635,9.988608221768963
178,Nurse,Seniors,Outdoor,Concrete,2,49,64.8181589998614,3,1,2,0,7,13.232152487782281,21.80283611278164,16.329043927095466,17.278268977620794,0.482437929622951,7.700033143501202
179,Salesman,Singles,Gaming,Wood,2,45,46.15123700615406,3,2,1,0,7,16.458250211415532,9.535062052815187,7.759419619034576,46.366700396809364,0.4206968113937352,9.475362920958034
180,Salesman,Seniors,Musical,Tiles,2,49,71.99620757522673,3,1,0,1,4,15.311572667378325,4.357596238590238,6.337234673799186,16.405823613157192,0.48032659894228713,8.102866709955377
181,Teacher,Couple,Gaming,Glas,3,47,43.67341845818332,3,2,2,1,8,17.63502307331082,12.213097198542709,8.513638546614686,34.5832735944872,0.6541420861308092,9.630949012658498
182,Nurse,Couple,Musical,Metal,2,47,60.68004424143156,2,1,1,1,8,11.712180120093892,3.7415102434698353,6.1461590316038475,15.035022711718918,0.5701640466776816,8.761719195227373
183,Firefighter,Family,Musical,Glas,2,52,55.75255778203411,2,1,1,1,8,12.228415403723886,17.287733609981455,11.453089181595068,18.70820697432021,0.4214683476830322,8.96292171653468
184,Teacher,Family,Gaming,Concrete,1,47,37.140164088538334,1,1,1,0,8,3.8540933726081654,10.640223477897079,6.042453119210355,7.218954966908831,0.5070966797366727,6.98297046280196
185,Salesman,Seniors,Outdoor,Concrete,3,41,52.13117677703791,3,1,1,1,6,31.635751968772038,14.539622873940584,4.4494378475532175,22.085059574998674,0.7247241523997077,12.480979529486243
186,Data Scientist,Singles,Musical,Glas,3,45,85.14013457652003,1,1,1,1,7,16.2817208914935,10.778235054771892,6.139361607845714,27.917037494629824,0.3726932666261514,8.346942557951817
187,Data Scientist,Seniors,Sporty,Metal,2,35,45.13333416337059,2,1,1,1,6,15.568371687409789,23.752561350145687,17.244114895826804,16.70095506419695,0.47596456342584353,10.483112635291176
188,Salesman,Seniors,Outdoor,Wood,2,53,82.3232661288053,4,2,1,1,8,24.19322285589207,6.578150438653667,28.887405183297748,76.49118241264381,0.5590797669090609,8.508597756557464
189,Nurse,Seniors,Travelling,Wood,2,56,90.86960415645837,2,1,2,1,8,8.584864316574535,9.585196395975082,10.880559864793389,6.877643288167433,0.6222786323595395,11.640659398484274
190,Firefighter,Singles,Gaming,Wood,3,34,49.14325128192108,2,1,1,0,7,23.93568071539575,21.61402398823618,20.82534805470714,61.281614346678985,0.31862169457094275,12.175494238603976
191,Salesman,Seniors,Musical,Metal,3,41,58.530479413010006,3,1,1,1,7,19.203136738725753,17.10808583670809,31.39611742249529,6.494971947869738,0.6457406230115437,14.91575512042655
192,Firefighter,Couple,Gaming,Glas,2,46,36.37077593309951,2,1,1,1,7,10.63176226333842,4.5925181326017634,5.756835659277204,4.68555776159988,0.5438743085166615,6.633123161189278
193,Teacher,Singles,Sporty,Wood,2,36,63.01683445151558,1,1,1,1,8,11.89124212579931,9.206364800372256,10.946622686868555,16.874860723650954,0.37101050668200025,10.488754675597626
194,Data Scientist,Couple,Musical,Concrete,1,54,26.497437335995073,1,1,1,1,5,11.096395673997732,9.064685521860351,7.89923295759434,11.270715992267077,0.4275011761478089,3.0853098765779436
195,Firefighter,Couple,Crafty,Metal,2,60,62.00113869067451,3,1,1,1,8,16.587269332904512,4.968562227043992,6.534530694763617,9.694585043271607,0.3557515479178098,14.230291697475277
196,Teacher,Couple,Musical,Concrete,2,36,45.66672140914599,3,1,1,0,7,11.57925361252942,8.307346017006466,7.146902903653923,21.97468895122577,0.4650835290650456,7.0342231570135825
197,Student,Singles,Crafty,Tiles,2,50,37.579372367582344,2,1,1,1,9,12.186149147411662,4.016072978763778,8.452905093652692,18.28514198368636,0.44083166654007994,12.353648381002774
198,Salesman,Seniors,Travelling,Concrete,2,53,89.20781128580494,3,1,2,1,8,12.270485906611718,20.377276440815027,25.27276921468704,7.215715837180772,0.7401015350661522,9.61427813055478
199,Firefighter,Couple,Outdoor,Wood,2,39,41.29169587616741,1,1,1,1,5,12.165092145903913,8.269402989305847,3.3226249420694343,4.521169399242977,0.5884191621825807,6.451767335502034
200,Student,Singles,Travelling,Concrete,2,46,65.62615660127065,2,1,1,1,7,10.444195912470283,21.05306901836524,6.043621378333821,55.63596635230972,0.6102179850792759,8.105124771912198
201,Salesman,Seniors,Crafty,Metal,2,42,57.11998701817799,1,1,1,1,6,16.639115767878106,4.516787900589142,23.99488266131968,7.298969317025676,0.5958015859950827,7.370356450684001
202,Teacher,Singles,Outdoor,Concrete,1,49,75.94597101451755,2,1,1,1,8,11.997235252695933,4.255975214391368,8.172258980272444,2.6538747470660544,0.5703252359611626,8.003603292544708
203,Salesman,Singles,Sporty,Wood,3,54,97.69352078308607,4,2,2,1,8,14.107504399210573,7.73847237602468,14.719460309059725,30.638441603215814,0.6296666865220291,10.113523269688827
204,Data Scientist,Couple,Musical,Metal,2,59,58.71814726337853,3,2,2,0,10,12.279753647284835,7.359974264968175,7.298849226241116,28.55752139715127,0.46340912692288494,10.211734606958665
205,Student,Singles,Outdoor,Glas,2,46,69.14711135045845,3,1,2,1,5,13.551965320981932,11.692459913901626,3.7840377184081713,9.760702274548157,0.49234892441223155,7.5009906304045
206,Teacher,Family,Crafty,Metal,3,58,43.413213050907174,3,1,2,1,7,14.064007562220535,4.419235668410744,8.973436429742963,23.267422499189163,0.5207666716771311,5.771441549263181
207,Nurse,Couple,Musical,Tiles,3,54,45.23073099816464,3,1,1,0,6,11.758513166557336,16.345659714896026,7.795957359294588,27.284163097239414,0.5984200165631108,8.994829931254797
208,Nurse,Seniors,Crafty,Tiles,3,28,95.93208000927605,2,0,1,1,7,6.728565861526233,11.515784424276063,11.17069969271337,17.657703079565856,0.5517454654259869,7.483324974605875
209,Data Scientist,Family,Sporty,Metal,3,61,48.31263793839279,3,2,2,1,8,6.37177411540566,14.404426742587203,13.54882001806786,32.25219024303703,0.4796519937795597,9.73270763775824
210,Student,Singles,Crafty,Metal,2,51,97.39365036809427,3,1,1,1,8,17.470152170254615,25.320134395418116,45.62352448670552,93.45226435601822,0.43947334450769543,11.58342409506821
211,Nurse,Singles,Crafty,Metal,3,43,55.60614223265052,3,1,1,1,8,20.978753213884826,27.614306538236377,9.060190059548026,51.32869703942735,0.48360596257551025,11.903872958818065
212,Teacher,Family,Crafty,Tiles,1,44,37.25942676404482,2,1,1,1,8,11.392359964658471,9.503731954611723,6.278479960805212,21.837115365288984,0.48279110035985395,7.917649580727229
213,Nurse,Seniors,Outdoor,Tiles,3,55,100.17972766411032,3,2,1,1,6,21.173824867472536,11.007799656193491,19.088627970647885,51.847600168838355,0.6966953862270425,11.993235719607803
214,Salesman,Couple,Gaming,Concrete,3,44,51.67109573800067,4,1,1,0,8,17.970386525837313,7.873228051408089,6.983512711039973,38.10447268826369,0.5763128922639011,11.65284858585003
215,Salesman,Couple,Crafty,Metal,2,58,68.40461705024539,3,1,1,2,10,8.277241067325551,5.439224635482522,3.0258529013483084,4.165556027518035,0.6198642703251647,12.213489838714267
216,Firefighter,Family,Musical,Concrete,2,41,85.8501785517154,3,2,1,1,7,19.833644443294645,15.21732846385713,14.3754813151488,36.89059651637423,0.42029846776804103,12.303782772217746
217,Nurse,Family,Outdoor,Concrete,3,54,75.96488544148221,4,2,1,1,6,19.04483086429409,9.216435747098258,21.93566204318604,22.80617035672849,0.5943837262680142,11.427584702188305
218,Data Scientist,Couple,Travelling,Glas,4,62,51.38910164256414,3,2,2,1,4,16.985824249502443,11.834300526466789,9.764653393800241,41.5321842013221,0.3749561783050253,9.183812072085868
219,Data Scientist,Couple,Musical,Concrete,4,48,78.04059315413589,3,1,2,2,7,16.361723645408574,23.156438997459396,5.414155094021675,67.98482756354059,0.7910843459158521,9.700089799090737
220,Teacher,Seniors,Outdoor,Glas,3,45,54.819303860977946,3,1,1,1,7,15.460631072198318,10.740937072378925,7.229846627725361,33.04650262096186,0.457253792201202,6.968188790965863
221,Salesman,Seniors,Travelling,Wood,3,45,134.36638782287193,3,2,1,1,7,13.296653312260995,6.445503793639192,10.28304338744592,6.136887716327366,0.6317492784922782,13.02628419894205
222,Data Scientist,Family,Travelling,Metal,1,44,41.186572265191565,2,1,1,0,8,5.404641651979473,6.4455689706411,8.315349914485632,2.5470721001217322,0.5830505643584551,9.605268036766736
223,Nurse,Couple,Crafty,Glas,2,50,63.995664978833375,2,1,1,1,7,14.418235465735965,8.240637091080277,13.735415841743627,9.198122444484214,0.5074258074046152,9.52659556781529
224,Student,Couple,Musical,Metal,3,45,47.72134741236283,3,1,1,1,7,12.220768405728773,7.541363996765827,12.896309059654838,13.028046234430692,0.521808411187379,7.730089616203367
225,Nurse,Singles,Outdoor,Tiles,2,46,61.54349781321755,3,2,2,0,8,22.144757191506343,9.890231029142175,13.111550514580129,17.2895434474264,0.4997302065997306,11.425799069725224
226,Data Scientist,Couple,Sporty,Glas,2,47,33.85137860691036,1,1,1,0,7,13.836170027730224,4.780050396916132,10.82120132636722,6.101689569477069,0.4420585105717453,8.46882326990576
227,Student,Couple,Travelling,Concrete,2,52,63.78691664014834,2,2,1,0,10,17.378089909563542,5.653870141894579,8.777960638390601,10.482757037597151,0.4967396209321493,15.516312475177969
228,Teacher,Family,Outdoor,Tiles,2,42,76.56891711847665,2,1,2,1,7,18.34357682597473,18.71802903172163,18.079002984622853,13.571109841826829,0.3585902925220679,9.852946917348095
229,Data Scientist,Singles,Travelling,Metal,2,49,72.17253622432393,2,1,2,1,6,9.383597288001107,19.302245796971974,6.835511261102976,23.76691287754236,0.6486589835192789,8.40924851613942
230,Data Scientist,Family,Gaming,Metal,2,56,39.791750665039444,2,2,1,1,8,13.764210440584938,3.615853386293207,4.194686986380846,24.47788056468831,0.5891370349727862,8.460431118426134
231,Data Scientist,Couple,Musical,Tiles,2,45,66.79880148419846,2,1,1,1,4,8.132222572666937,6.654164997923469,13.941148511996877,9.751295643806081,0.5174907446214762,6.811543277937153
232,Teacher,Singles,Sporty,Wood,2,45,44.74005262588281,1,1,1,1,7,18.655208053314837,11.267626632814268,12.330513783335714,26.754398058991217,0.49338345295196107,9.451751971580391
233,Salesman,Singles,Musical,Wood,2,47,61.48787639365138,4,1,1,0,4,19.86602700822846,17.12159263483092,39.40883967008224,50.79149136617344,0.31163540307118437,9.17758909085487
234,Data Scientist,Couple,Sporty,Metal,2,55,66.77902534762207,1,1,1,1,4,8.670191499355814,7.915991414271378,9.373445970732135,10.671399547291191,0.7262575591330638,5.935044429820227
235,Firefighter,Seniors,Sporty,Glas,2,40,89.56997464843765,1,1,1,1,9,19.178938101286292,7.758626048361861,6.290308271613744,9.663406554540957,0.7158993700859535,12.688747803704983
236,Teacher,Family,Musical,Glas,3,68,57.18726994305398,3,2,2,1,7,11.15488321553357,8.137451100605519,2.6173888568348085,14.133826736301545,0.5816697866865802,9.596551671713323
237,Salesman,Seniors,Musical,Wood,3,28,73.26120130967651,3,1,1,0,8,34.71038864144434,16.710182964006805,19.93721774800009,70.05185257212938,0.5882949515431662,12.802163736919
238,Teacher,Couple,Sporty,Concrete,2,57,19.425282536530357,4,2,2,0,9,16.658783997808293,11.172912961055339,21.084839062400597,47.82188489291972,0.19042077840205063,12.32897264223615
239,Firefighter,Couple,Travelling,Concrete,4,78,57.79762502319977,5,2,2,0,8,10.405523806120481,7.977513448315152,8.841406437496408,21.215816795891527,0.5703514285717237,11.197676437255602
240,Salesman,Singles,Musical,Concrete,2,58,37.86388756777076,4,2,2,1,7,5.680296201811462,4.4104328691152626,6.222611110156819,15.529675994075035,0.49552042589642836,9.464447170950644
241,Firefighter,Couple,Crafty,Glas,2,56,70.96353154464813,3,1,1,1,8,8.587383064959209,5.166456194464995,7.1642304978213245,12.299627325596296,0.5566613945731497,10.274378563633192
242,Salesman,Seniors,Outdoor,Wood,2,49,48.218682239479456,2,1,2,0,8,9.897978830465695,8.44556384576627,12.586022950520528,10.07296622955688,0.5872807493166345,8.951898591384051
243,Salesman,Singles,Gaming,Wood,2,50,103.36329485811612,1,1,1,1,8,19.60892117551856,7.176058893167548,7.12321085294263,34.607298952711844,0.6587130712392762,10.475032389395746
244,Salesman,Singles,Musical,Wood,2,42,61.959601914064244,1,1,0,1,6,15.254130554716523,6.609865660599856,11.476390792157824,12.888567798574032,0.4307415947836918,10.300813104206394
245,Firefighter,Seniors,Travelling,Tiles,2,53,98.19025670597522,2,2,2,1,5,20.35319924914794,16.56832568079368,5.913690904714872,21.417803277592537,0.5604467808647291,12.60796680190138
246,Salesman,Seniors,Outdoor,Tiles,2,39,84.40165977152917,3,1,1,1,5,22.617084699609794,16.156919471390875,5.8887883420760865,12.192828721170805,0.7609879056076856,9.700285567753806
247,Student,Family,Crafty,Concrete,4,48,73.4725733591126,4,1,1,1,8,7.317133185436772,15.548401005371009,17.116017689436255,73.7061581029284,0.34340208934795624,11.833150709605324
248,Firefighter,Couple,Gaming,Metal,2,60,47.81830650202747,1,2,1,1,1,14.837333304212901,8.74578401590092,5.193783746481021,17.300196903381693,0.682794327372959,4.710094683161238
249,Firefighter,Family,Crafty,Concrete,2,44,60.03133982233487,2,1,1,1,4,16.222428474417402,15.54872017809157,4.710525767984398,50.86217863862898,0.4170529883346184,8.003426092729736
